Tiempo_s,TorqueSolicitado_Nm,TorqueMotor_Nm,VelocidadMotor_rpm,VelocidadAngular_rad_s,PotenciaMecanica_kW,PotenciaElectrica_kW,CorrienteDC_A,Eficiencia_pct,PotenciaRegenerativa_kW,Perdidas_kW
10.9,250,250,2545,266.511776779534,66.6279441948835,72.4216784726995,203.431681103088,92,0,5.79373427781595
11,250,250,2550,267.035375555132,66.7588438887831,72.5639607486773,203.831350417633,92,0,5.80511685989417
11.1,250,250,2555,267.558974330731,66.8897435826827,72.7062430246551,204.231019732177,92,0,5.81649944197241
11.2,250,250,2560,268.082573106329,67.0206432765822,72.8485253006329,204.630689046722,92,0,5.82788202405063
11.3,250,250,2565,268.606171881927,67.1515429704818,72.9908075766107,205.030358361266,92,0,5.83926460612885
11.4,250,250,2570,269.129770657526,67.2824426643814,73.1330898525885,205.43002767581,92,0,5.85064718820708
11.5,250,250,2575,269.653369433124,67.413342358281,73.2753721285663,205.829696990355,92,0,5.8620297702853
11.6,250,250,2580,270.176968208722,67.5442420521806,73.4176544045441,206.229366304899,92,0,5.87341235236352
11.7,250,250,2585,270.700566984321,67.6751417460801,73.5599366805219,206.629035619443,92,0,5.88479493444174
11.8,250,250,2590,271.224165759919,67.8060414399797,73.7022189564997,207.028704933988,92,0,5.89617751651997
11.9,250,250,2595,271.747764535517,67.9369411338793,73.8445012324775,207.428374248532,92,0,5.90756009859819
12,250,250,2600,272.271363311115,68.0678408277789,73.9867835084553,207.828043563077,92,0,5.91894268067642
12.1,250,250,2605,272.794962086714,68.1987405216784,74.1290657844331,208.227712877621,92,0,5.93032526275465
12.2,250,250,2610,273.318560862312,68.329640215578,74.2713480604109,208.627382192165,92,0,5.94170784483287
12.3,250,250,2615,273.84215963791,68.4605399094776,74.4136303363887,209.02705150671,92,0,5.95309042691109
12.4,250,250,2620,274.365758413509,68.5914396033772,74.5559126123665,209.426720821254,92,0,5.96447300898931
12.5,250,250,2625,274.889357189107,68.7223392972767,74.6981948883442,209.826390135798,92,0,5.97585559106753
12.6,250,250,2630,275.412955964705,68.8532389911763,74.8404771643221,210.226059450343,92,0,5.98723817314576
12.7,250,250,2635,275.936554740303,68.9841386850759,74.9827594402998,210.625728764887,92,0,5.99862075522398
12.8,250,250,2640,276.460153515902,69.1150383789754,75.1250417162777,211.025398079432,92,0,6.01000333730222
12.9,250,250,2645,276.9837522915,69.245938072875,75.2673239922555,211.425067393976,92,0,6.02138591938044
13,250,250,2650,277.507351067098,69.3768377667746,75.4096062682333,211.82473670852,92,0,6.03276850145866
13.1,250,250,2655,278.030949842697,69.5077374606742,75.5518885442111,212.224406023065,92,0,6.04415108353688
13.2,250,250,2660,278.554548618295,69.6386371545737,75.6941708201889,212.624075337609,92,0,6.0555336656151
13.3,250,250,2665,279.078147393893,69.7695368484733,75.8364530961667,213.023744652154,92,0,6.06691624769333
13.4,250,250,2670,279.601746169492,69.9004365423729,75.9787353721445,213.423413966698,92,0,6.07829882977155
13.5,250,250,2675,280.12534494509,70.0313362362725,76.1210176481222,213.823083281242,92,0,6.08968141184977
13.6,250,250,2680,280.648943720688,70.162235930172,76.2632999241,214.222752595787,92,0,6.10106399392799
13.7,250,250,2685,281.172542496286,70.2931356240716,76.4055822000778,214.622421910331,92,0,6.11244657600623
13.8,250,250,2690,281.696141271885,70.4240353179712,76.5478644760556,215.022091224875,92,0,6.12382915808445
13.9,250,250,2695,282.219740047483,70.5549350118708,76.6901467520334,215.42176053942,92,0,6.13521174016268
14,250,250,2700,282.743338823081,70.6858347057703,76.8324290280112,215.821429853964,92,0,6.1465943222409
14.1,250,250,2705,283.26693759868,70.8167343996699,76.974711303989,216.221099168509,92,0,6.15797690431912
14.2,250,250,2710,283.790536374278,70.9476340935695,77.1169935799668,216.620768483053,92,0,6.16935948639734
14.3,250,250,2715,284.314135149876,71.0785337874691,77.2592758559446,217.020437797597,92,0,6.18074206847556
14.4,250,250,2720,284.837733925475,71.2094334813686,77.4015581319224,217.420107112142,92,0,6.19212465055379
14.5,250,250,2725,285.361332701073,71.3403331752682,77.5438404079002,217.819776426686,92,0,6.20350723263202
14.6,250,250,2730,285.884931476671,71.4712328691678,77.686122683878,218.21944574123,92,0,6.21488981471024
14.7,250,250,2735,286.408530252269,71.6021325630674,77.8284049598558,218.619115055775,92,0,6.22627239678847
14.8,250,250,2740,286.932129027868,71.7330322569669,77.9706872358336,219.018784370319,92,0,6.23765497886669
14.9,250,250,2745,287.455727803466,71.8639319508665,78.1129695118114,219.418453684864,92,0,6.24903756094491
15,250,250,2750,287.979326579064,71.9948316447661,78.2552517877892,219.818122999408,92,0,6.26042014302313
15.1,250,250,2755,288.502925354663,72.1257313386657,78.397534063767,220.217792313952,92,0,6.27180272510136
15.2,250,250,2760,289.026524130261,72.2566310325653,78.5398163397448,220.617461628497,92,0,6.28318530717958
15.3,250,250,2765,289.550122905859,72.3875307264648,78.6820986157226,221.017130943041,92,0,6.2945678892578
15.4,250,250,2770,290.073721681458,72.5184304203644,78.8243808917004,221.416800257585,92,0,6.30595047133604
15.5,250,250,2775,290.597320457056,72.649330114264,78.9666631676782,221.81646957213,92,0,6.31733305341426
15.6,250,250,2780,291.120919232654,72.7802298081635,79.108945443656,222.216138886674,92,0,6.32871563549248
15.7,250,250,2785,291.644518008252,72.9111295020631,79.2512277196338,222.615808201219,92,0,6.3400982175707
15.8,250,250,2790,292.168116783851,73.0420291959627,79.3935099956116,223.015477515763,92,0,6.35148079964893
15.9,250,250,2795,292.691715559449,73.1729288898623,79.5357922715894,223.415146830307,92,0,6.36286338172715
16,250,250,2800,293.215314335047,73.3038285837618,79.6780745475672,223.814816144852,92,0,6.37424596380537
16.1,250,250,2805,293.738913110646,73.4347282776614,79.820356823545,224.214485459396,92,0,6.38562854588359
16.2,250,250,2810,294.262511886244,73.565627971561,79.9626390995228,224.614154773941,92,0,6.39701112796183
16.3,250,250,2815,294.786110661842,73.6965276654606,80.1049213755006,225.013824088485,92,0,6.40839371004005
16.4,250,250,2820,295.309709437441,73.8274273593601,80.2472036514784,225.413493403029,92,0,6.41977629211827
16.5,250,250,2825,295.833308213039,73.9583270532597,80.3894859274562,225.813162717574,92,0,6.4311588741965
16.6,250,250,2830,296.356906988637,74.0892267471593,80.531768203434,226.212832032118,92,0,6.44254145627472
16.7,250,250,2835,296.880505764235,74.2201264410589,80.6740504794118,226.612501346662,92,0,6.45392403835294
16.8,250,250,2840,297.404104539834,74.3510261349584,80.8163327553896,227.012170661207,92,0,6.46530662043116
16.9,250,250,2845,297.927703315432,74.481925828858,80.9586150313674,227.411839975751,92,0,6.47668920250938
17,250,250,2850,298.45130209103,74.6128255227576,81.1008973073452,227.811509290295,92,0,6.48807178458761
17.1,250,250,2855,298.974900866629,74.7437252166572,81.243179583323,228.21117860484,92,0,6.49945436666584
17.2,250,250,2860,299.498499642227,74.8746249105567,81.3854618593008,228.610847919384,92,0,6.51083694874406
17.3,250,250,2865,300.022098417825,75.0055246044563,81.5277441352786,229.010517233929,92,0,6.52221953082229
17.4,250,250,2870,300.545697193424,75.1364242983559,81.6700264112564,229.410186548473,92,0,6.53360211290051
17.5,250,250,2875,301.069295969022,75.2673239922555,81.8123086872342,229.809855863017,92,0,6.54498469497873
17.6,250,250,2880,301.59289474462,75.398223686155,81.954590963212,230.209525177562,92,0,6.55636727705695
17.7,250,250,2885,302.116493520218,75.5291233800546,82.0968732391898,230.609194492106,92,0,6.56774985913518
17.8,250,250,2890,302.640092295817,75.6600230739542,82.2391555151676,231.00886380665,92,0,6.5791324412134
17.9,250,250,2895,303.163691071415,75.7909227678538,82.3814377911454,231.408533121195,92,0,6.59051502329162
18,250,250,2900,303.687289847013,75.9218224617533,82.5237200671232,231.808202435739,92,0,6.60189760536986
18.1,250,250,2905,304.210888622612,76.0527221556529,82.666002343101,232.207871750284,92,0,6.61328018744808
18.2,250,250,2910,304.73448739821,76.1836218495525,82.8082846190788,232.607541064828,92,0,6.6246627695263
18.3,250,250,2915,305.258086173808,76.3145215434521,82.9505668950566,233.007210379372,92,0,6.63604535160452
18.4,250,250,2920,305.781684949407,76.4454212373516,83.0928491710344,233.406879693917,92,0,6.64742793368275
18.5,250,250,2925,306.305283725005,76.5763209312512,83.2351314470122,233.806549008461,92,0,6.65881051576097
18.6,250,250,2930,306.828882500603,76.7072206251508,83.37741372299,234.206218323006,92,0,6.67019309783919
18.7,250,250,2935,307.352481276201,76.8381203190504,83.5196959989678,234.60588763755,92,0,6.68157567991741
18.8,250,250,2940,307.8760800518,76.9690200129499,83.6619782749456,235.005556952094,92,0,6.69295826199565
18.9,250,250,2945,308.399678827398,77.0999197068495,83.8042605509234,235.405226266639,92,0,6.70434084407387
19,250,250,2950,308.923277602996,77.2308194007491,83.9465428269012,235.804895581183,92,0,6.71572342615209
19.1,250,250,2955,309.446876378595,77.3617190946486,84.088825102879,236.204564895727,92,0,6.72710600823032
19.2,250,250,2960,309.970475154193,77.4926187885482,84.2311073788568,236.604234210272,92,0,6.73848859030854
19.3,250,250,2965,310.494073929791,77.6235184824478,84.3733896548346,237.003903524816,92,0,6.74987117238676
19.4,250,250,2970,311.01767270539,77.7544181763474,84.5156719308124,237.403572839361,92,0,6.76125375446498
19.5,250,250,2975,311.541271480988,77.885317870247,84.6579542067902,237.803242153905,92,0,6.7726363365432
19.6,250,250,2980,312.064870256586,78.0162175641465,84.800236482768,238.202911468449,92,0,6.78401891862143
19.7,250,250,2985,312.588469032184,78.1471172580461,84.9425187587458,238.602580782994,92,0,6.79540150069966
19.8,250,250,2990,313.112067807783,78.2780169519457,85.0848010347236,239.002250097538,92,0,6.80678408277789
19.9,250,250,2995,313.635666583381,78.4089166458453,85.2270833107014,239.401919412082,92,0,6.81816666485611
20,395,395,3000,314.159265358979,124.092909816797,134.883597626953,378.88651018807,92,0,10.7906878101562
20.1,395,395,3040,318.348055563766,125.747481947687,136.682045595312,383.938330323911,92,0,10.934563647625
20.2,395,395,3080,322.536845768552,127.402054078578,138.480493563672,388.990150459752,92,0,11.0784394850938
20.3,395,395,3120,326.725635973339,129.056626209469,140.278941532031,394.041970595593,92,0,11.2223153225625
20.4,395,395,3160,330.914426178125,130.711198340359,142.077389500391,399.093790731434,92,0,11.3661911600312
20.5,395,395,3200,335.103216382911,132.36577047125,143.87583746875,404.145610867275,92,0,11.5100669975
20.6,395,395,3240,339.292006587698,134.020342602141,145.674285437109,409.197431003116,92,0,11.6539428349687
20.7,395,395,3280,343.480796792484,135.674914733031,147.472733405469,414.249251138957,92,0,11.7978186724375
20.8,395,395,3320,347.669586997271,137.329486863922,149.271181373828,419.301071274798,92,0,11.9416945099062
20.9,395,395,3360,351.858377202057,138.984058994812,151.069629342187,424.352891410639,92,0,12.085570347375
21,395,395,3400,356.047167406843,140.638631125703,152.868077310547,429.40471154648,92,0,12.2294461848438
21.1,395,395,3440,360.23595761163,142.293203256594,154.666525278906,434.456531682321,92,0,12.3733220223125
21.2,395,395,3480,364.424747816416,143.947775387484,156.464973247266,439.508351818162,92,0,12.5171978597812
21.3,395,395,3520,368.613538021202,145.602347518375,158.263421215625,444.560171954003,92,0,12.66107369725
21.4,395,395,3560,372.802328225989,147.256919649266,160.061869183984,449.611992089844,92,0,12.8049495347187
21.5,395,395,3600,376.991118430775,148.911491780156,161.860317152344,454.663812225684,92,0,12.9488253721875
21.6,395,393.514969183258,3640,381.179908635562,150,163.04347826087,457.987298485589,92,0,13.0434782608696
21.7,395,389.2376325617,3680,385.368698840348,150,163.04347826087,457.987298485589,92,0,13.0434782608696
21.8,395,385.05228167394,3720,389.557489045134,150,163.04347826087,457.987298485589,92,0,13.0434782608696
21.9,395,380.955980805069,3760,393.746279249921,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22,395,376.945917849226,3800,397.935069454707,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.1,395,373.01939787163,3840,402.123859659494,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.2,395,369.173837068829,3880,406.31264986428,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.3,395,365.406757098739,3920,410.501440069066,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.4,395,361.715779754308,3960,414.690230273853,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.5,395,358.098621956765,4000,418.879020478639,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.6,395,354.553091046301,4040,423.067810683426,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.7,395,351.077080349769,4080,427.256600888212,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.8,395,347.668565006568,4120,431.445391092998,150,163.04347826087,457.987298485589,92,0,13.0434782608696
22.9,395,344.32559803535,4160,435.634181297785,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23,395,341.04630662549,4200,439.822971502571,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.1,395,337.828888638457,4240,444.011761707357,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.2,395,334.671609305387,4280,448.200551912144,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.3,395,331.572798108115,4320,452.38934211693,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.4,395,328.530845831894,4360,456.578132321717,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.5,395,325.544201778877,4400,460.766922526503,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.6,395,322.61137113222,4440,464.955712731289,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.7,395,319.730912461397,4480,469.144502936076,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.8,395,316.901435359969,4520,473.333293140862,150,163.04347826087,457.987298485589,92,0,13.0434782608696
23.9,395,314.121598207688,4560,477.522083345649,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24,395,311.39010604936,4600,481.710873550435,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.1,395,308.705708583418,4640,485.899663755221,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.2,395,306.067198253645,4680,490.088453960008,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.3,395,303.473408437936,4720,494.277244164794,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.4,395,300.923211728373,4760,498.466034369581,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.5,395,298.415518297304,4800,502.654824574367,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.6,395,295.949274344433,4840,506.843614779153,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.7,395,293.523460620299,4880,511.03240498394,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.8,395,291.13709102176,4920,515.221195188726,150,163.04347826087,457.987298485589,92,0,13.0434782608696
24.9,395,288.789211255455,4960,519.409985393513,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25,395,286.478897565412,5000,523.598775598299,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.1,395,284.205255521242,5040,527.787565803085,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.2,395,281.967418863594,5080,531.976356007872,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.3,395,279.764548403722,5120,536.165146212658,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.4,395,277.595830974236,5160,540.353936417445,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.5,395,275.46047842828,5200,544.542726622231,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.6,395,273.357726684553,5240,548.731516827017,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.7,395,271.286834815731,5280,552.920307031804,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.8,395,269.247084178018,5320,557.10909723659,150,163.04347826087,457.987298485589,92,0,13.0434782608696
25.9,395,267.237777579675,5360,561.297887441376,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26,395,265.258238486492,5400,565.486677646163,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.1,395,263.307810262327,5440,569.675467850949,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.2,395,261.385855442894,5480,573.864258055736,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.3,395,259.491755041134,5520,578.053048260522,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.4,395,257.624907882564,5560,582.241838465308,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.5,395,255.784729969118,5600,586.430628670095,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.6,395,253.970653870046,5640,590.619418874881,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.7,395,252.182128138567,5680,594.808209079668,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.8,395,250.418616752982,5720,598.996999284454,150,163.04347826087,457.987298485589,92,0,13.0434782608696
26.9,395,248.679598581086,5760,603.18578948924,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27,395,246.964566866734,5800,607.374579694027,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.1,395,245.27302873751,5840,611.563369898813,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.2,395,243.604504732493,5880,615.7521601036,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.3,395,241.958528349165,5920,619.940950308386,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.4,395,240.334645608567,5960,624.129740513172,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.5,395,238.732414637843,6000,628.318530717959,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.6,395,237.15140526938,6040,632.507320922745,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.7,395,235.591198655766,6080,636.696111127532,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.8,395,234.051386899846,6120,640.884901332318,150,163.04347826087,457.987298485589,92,0,13.0434782608696
27.9,395,232.531572699198,6160,645.073691537104,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28,395,231.031369004364,6200,649.262481741891,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.1,395,229.550398690234,6240,653.451271946677,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.2,395,228.088294239977,6280,657.640062151463,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.3,395,226.64469744099,6320,661.82885235625,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.4,395,225.219259092305,6360,666.017642561036,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.5,395,223.811638722978,6400,670.206432765823,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.6,395,222.421504320972,6440,674.395222970609,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.7,395,221.048532072077,6480,678.584013175395,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.8,395,219.692406108444,6520,682.772803380182,150,163.04347826087,457.987298485589,92,0,13.0434782608696
28.9,395,218.35281826632,6560,686.961593584968,150,163.04347826087,457.987298485589,92,0,13.0434782608696
29,395,217.029467852585,6600,691.150383789755,150,163.04347826087,457.987298485589,92,0,13.0434782608696
29.1,395,215.722061419738,6640,695.339173994541,150,163.04347826087,457.987298485589,92,0,13.0434782608696
29.2,395,214.430312548961,6680,699.527964199327,150,163.04347826087,457.987298485589,92,0,13.0434782608696
